symbol,setup_type,direction,kill_zone,entry_time,exit_time,entry_price,exit_price,sl_price,tp1_price,pnl_pips,exit_reason,partial_taken
USDJPY,FVG_CONTINUATION,SELL,,2024-11-08 07:30:00+00:00,2024-11-08 08:50:00+00:00,152.883,152.741,153.229848,,14.19999999999959,GIVEBACK_GUARD,False
USDJPY,FVG_CONTINUATION,SELL,,2024-11-08 14:00:00+00:00,2024-11-08 14:20:00+00:00,152.408,152.522,152.522,,-11.400000000000432,SL_HIT,False
USDJPY,CONTINUATION_OB,BUY,,2024-11-11 13:30:00+00:00,2024-11-12 11:45:00+00:00,153.724,154.049,153.01336,,32.500000000001705,GIVEBACK_GUARD,False
USDJPY,CONTINUATION_OB,SELL,,2024-11-18 16:15:00+00:00,2024-11-18 21:10:00+00:00,154.918,154.571,155.58154199999998,,34.70000000000084,GIVEBACK_GUARD,False
USDJPY,CONTINUATION_OB,SELL,,2024-11-19 06:00:00+00:00,2024-11-19 10:45:00+00:00,154.282,153.622,153.96389100000002,,64.57307999999898,GIVEBACK_GUARD,True
USDJPY,CONTINUATION_OB,SELL,,2024-11-19 16:00:00+00:00,2024-11-19 18:35:00+00:00,153.923,154.477338,154.477338,,-55.43380000000013,SL_HIT,False
USDJPY,FVG_CONTINUATION,SELL,,2024-11-21 07:00:00+00:00,2024-11-21 08:20:00+00:00,155.124,154.814,154.91877599999998,,37.02688000000023,GIVEBACK_GUARD,True
USDJPY,CONTINUATION_OB,SELL,,2024-11-21 13:30:00+00:00,2024-11-21 15:45:00+00:00,154.549,154.198,155.248878,,35.09999999999991,GIVEBACK_GUARD,False
USDJPY,CONTINUATION_OB,SELL,,2024-11-25 06:00:00+00:00,2024-11-25 09:55:00+00:00,154.077,154.50138600000002,154.50138600000002,,-42.43860000000268,SL_HIT,False
USDJPY,CONTINUATION_OB,BUY,,2024-11-25 13:30:00+00:00,2024-11-25 15:15:00+00:00,154.46,153.832718,153.832718,,-62.72820000000081,SL_HIT,False
USDJPY,FVG_CONTINUATION,SELL,,2024-11-26 15:15:00+00:00,2024-11-26 23:35:00+00:00,153.358,153.047,154.014414,,31.100000000000705,GIVEBACK_GUARD,False
USDJPY,FVG_CONTINUATION,SELL,,2024-11-27 07:30:00+00:00,2024-11-27 08:30:00+00:00,152.355,152.183,152.708808,,17.199999999999704,GIVEBACK_GUARD,False
USDJPY,CONTINUATION_OB,SELL,,2024-11-27 13:30:00+00:00,2024-11-27 13:45:00+00:00,151.572,151.54149999999998,151.54149999999998,,4.880000000001132,TRAILED_SL,True
USDJPY,CONTINUATION_OB,SELL,,2024-11-27 14:00:00+00:00,2024-11-27 19:00:00+00:00,151.383,150.747,151.01268000000002,,69.87839999999892,GIVEBACK_GUARD,True
USDJPY,CONTINUATION_OB,SELL,,2024-11-29 06:30:00+00:00,2024-11-29 09:30:00+00:00,150.0,149.709,150.58056,,29.09999999999968,GIVEBACK_GUARD,False
USDJPY,FVG_CONTINUATION,SELL,,2024-12-03 14:15:00+00:00,2024-12-03 14:55:00+00:00,149.836,149.673,150.232866,,16.30000000000109,GIVEBACK_GUARD,False
USDJPY,FVG_CONTINUATION,SELL,,2024-12-09 09:00:00+00:00,2024-12-09 14:50:00+00:00,150.203,150.752904,150.752904,,-54.990399999999795,SL_HIT,False
USDJPY,FVG_CONTINUATION,SELL,,2024-12-10 06:45:00+00:00,2024-12-10 08:00:00+00:00,151.117,150.939,151.484364,,17.799999999999727,GIVEBACK_GUARD,False
USDJPY,CONTINUATION_OB,SELL,,2024-12-11 15:45:00+00:00,2024-12-12 15:40:00+00:00,152.284,151.924,152.959308,,35.99999999999852,GIVEBACK_GUARD,False
USDJPY,FVG_CONTINUATION,BUY,,2024-12-13 14:30:00+00:00,2024-12-13 16:45:00+00:00,153.321,153.582,152.944498,,26.099999999999568,GIVEBACK_GUARD,False
USDJPY,FVG_CONTINUATION,BUY,,2024-12-16 15:30:00+00:00,2024-12-16 16:50:00+00:00,154.022,154.315,153.615154,,29.300000000000637,GIVEBACK_GUARD,False
USDJPY,FVG_CONTINUATION,BUY,,2024-12-18 16:00:00+00:00,2024-12-18 17:50:00+00:00,153.776,153.989,153.376632,,21.299999999999386,GIVEBACK_GUARD,False
USDJPY,CONTINUATION_OB,BUY,,2024-12-19 13:30:00+00:00,2024-12-19 16:50:00+00:00,156.82,157.266,155.975424,,44.599999999999795,GIVEBACK_GUARD,False
USDJPY,FVG_CONTINUATION,BUY,,2024-12-23 16:15:00+00:00,2024-12-24 02:35:00+00:00,157.107,157.334,156.73590000000002,,22.700000000000387,GIVEBACK_GUARD,False
USDJPY,FVG_CONTINUATION,BUY,,2025-01-07 06:15:00+00:00,2025-01-07 09:15:00+00:00,158.048,157.626116,157.626116,,-42.18840000000057,SL_HIT,False
USDJPY,FVG_CONTINUATION,BUY,,2025-01-08 09:00:00+00:00,2025-01-08 10:10:00+00:00,157.932,158.128,157.545278,,19.599999999999795,GIVEBACK_GUARD,False
USDJPY,FVG_CONTINUATION,BUY,,2025-01-10 16:15:00+00:00,2025-01-10 17:10:00+00:00,158.218,157.69397999999998,157.69397999999998,,-52.402000000000726,SL_HIT,False
USDJPY,CONTINUATION_OB,SELL,,2025-01-13 06:15:00+00:00,2025-01-13 11:55:00+00:00,157.534,157.099,158.271912,,43.50000000000023,GIVEBACK_GUARD,False
USDJPY,CONTINUATION_OB,SELL,,2025-01-13 13:30:00+00:00,2025-01-13 14:00:00+00:00,157.242,157.355,157.355,,-11.299999999999955,SL_HIT,False
USDJPY,CONTINUATION_OB,SELL,,2025-01-13 14:00:00+00:00,2025-01-13 15:05:00+00:00,157.368,157.09,157.914198,,27.79999999999916,GIVEBACK_GUARD,False
USDJPY,FVG_CONTINUATION,BUY,,2025-01-14 14:45:00+00:00,2025-01-14 15:30:00+00:00,157.851,157.47441999999998,157.47441999999998,,-37.658000000001834,SL_HIT,False
