symbol,setup_type,direction,kill_zone,entry_time,exit_time,entry_price,exit_price,sl_price,tp1_price,pnl_pips,exit_reason,partial_taken
GBPJPY,CONTINUATION_OB,SELL,,2025-02-24 13:30:00+00:00,2025-02-24 17:05:00+00:00,189.279,188.554,189.070182,,54.058160000000726,GIVEBACK_GUARD,True
GBPJPY,FVG_CONTINUATION,BUY,,2025-02-28 16:15:00+00:00,2025-02-28 17:30:00+00:00,189.787,190.202,189.167906,,41.499999999999204,GIVEBACK_GUARD,False
GBPJPY,CONTINUATION_OB,SELL,,2025-03-03 06:00:00+00:00,2025-03-03 10:05:00+00:00,189.652,189.298,190.41006000000002,,35.3999999999985,GIVEBACK_GUARD,False
GBPJPY,CONTINUATION_OB,BUY,,2025-03-03 16:00:00+00:00,2025-03-03 22:05:00+00:00,191.235,190.295646,190.295646,,-93.93540000000087,SL_HIT,False
GBPJPY,CONTINUATION_OB,BUY,,2025-03-04 06:00:00+00:00,2025-03-04 06:50:00+00:00,188.985,189.254,188.494256,,26.899999999997704,GIVEBACK_GUARD,False
GBPJPY,CONTINUATION_OB,BUY,,2025-03-04 06:50:00+00:00,2025-03-04 08:35:00+00:00,189.31,189.655,188.494256,,34.499999999999886,GIVEBACK_GUARD,False
GBPJPY,CONTINUATION_OB,SELL,,2025-03-04 14:30:00+00:00,2025-03-04 17:10:00+00:00,188.915,188.607,189.876996,,30.799999999999272,GIVEBACK_GUARD,False
GBPJPY,CONTINUATION_OB,BUY,,2025-03-05 13:30:00+00:00,2025-03-05 15:35:00+00:00,191.666,191.101032,191.101032,,-56.496799999999325,SL_HIT,False
GBPJPY,CONTINUATION_OB,BUY,,2025-03-06 06:00:00+00:00,2025-03-06 09:20:00+00:00,192.275,191.498236,191.498236,,-77.67640000000142,SL_HIT,False
GBPJPY,CONTINUATION_OB,SELL,,2025-03-07 06:00:00+00:00,2025-03-07 19:10:00+00:00,190.2,189.812,191.053344,,38.79999999999768,GIVEBACK_GUARD,False
GBPJPY,CONTINUATION_OB,SELL,,2025-03-10 16:45:00+00:00,2025-03-11 01:20:00+00:00,189.564,189.073,190.59142200000002,,49.099999999998545,GIVEBACK_GUARD,False
GBPJPY,CONTINUATION_OB,SELL,,2025-03-12 16:00:00+00:00,2025-03-13 06:00:00+00:00,192.28,191.839,193.19662200000002,,44.10000000000025,GIVEBACK_GUARD,False
GBPJPY,CONTINUATION_OB,BUY,,2025-03-13 13:30:00+00:00,2025-03-13 14:35:00+00:00,191.443,191.698,191.01221,,25.499999999999545,GIVEBACK_GUARD,False
GBPJPY,CONTINUATION_OB,BUY,,2025-03-13 14:35:00+00:00,2025-03-13 17:40:00+00:00,191.684,191.01221,191.01221,,-67.17899999999872,SL_HIT,False
GBPJPY,CONTINUATION_OB,BUY,,2025-03-17 15:15:00+00:00,2025-03-17 20:00:00+00:00,192.974,193.538,192.073084,,56.40000000000214,GIVEBACK_GUARD,False
GBPJPY,CONTINUATION_OB,SELL,,2025-03-18 14:30:00+00:00,2025-03-18 16:25:00+00:00,194.323,194.04,195.17457,,28.300000000001546,GIVEBACK_GUARD,False
GBPJPY,CONTINUATION_OB,BUY,,2025-03-19 16:15:00+00:00,2025-03-19 20:20:00+00:00,194.423,193.8116,193.8116,,-61.14000000000033,SL_HIT,False
GBPJPY,CONTINUATION_OB,BUY,,2025-03-20 16:15:00+00:00,2025-03-21 03:35:00+00:00,192.873,193.329,191.972286,,45.60000000000173,GIVEBACK_GUARD,False
GBPJPY,CONTINUATION_OB,SELL,,2025-03-21 15:30:00+00:00,2025-03-24 01:45:00+00:00,192.395,193.252734,193.252734,,-85.77339999999936,SL_HIT,False
GBPJPY,FVG_CONTINUATION,SELL,,2025-03-24 08:00:00+00:00,2025-03-24 15:55:00+00:00,193.535,194.06235,194.06235,,-52.735000000001264,SL_HIT,False
GBPJPY,FVG_CONTINUATION,BUY,,2025-03-25 14:30:00+00:00,2025-03-25 16:05:00+00:00,194.17,193.72178000000002,193.72178000000002,,-44.821999999996365,SL_HIT,False
GBPJPY,CONTINUATION_OB,SELL,,2025-03-25 16:15:00+00:00,2025-03-26 06:50:00+00:00,193.838,194.67857999999998,194.67857999999998,,-84.05799999999886,SL_HIT,False
GBPJPY,CONTINUATION_OB,BUY,,2025-03-26 15:15:00+00:00,2025-03-26 15:40:00+00:00,193.699,193.954,193.30162199999998,,25.499999999999545,GIVEBACK_GUARD,False
GBPJPY,CONTINUATION_OB,BUY,,2025-03-26 15:45:00+00:00,2025-03-26 16:30:00+00:00,193.758,194.043,193.30162199999998,,28.49999999999966,GIVEBACK_GUARD,False
GBPJPY,CONTINUATION_OB,BUY,,2025-03-26 16:30:00+00:00,2025-03-27 10:50:00+00:00,194.057,194.53,193.30162199999998,,47.30000000000132,GIVEBACK_GUARD,False
GBPJPY,CONTINUATION_OB,BUY,,2025-03-31 08:15:00+00:00,2025-03-31 20:20:00+00:00,193.297,193.67,192.51020799999998,,37.299999999999045,GIVEBACK_GUARD,False
GBPJPY,FVG_CONTINUATION,SELL,,2025-04-01 15:00:00+00:00,2025-04-01 17:55:00+00:00,192.484,192.943116,192.943116,,-45.91159999999945,SL_HIT,False
