symbol,setup_type,direction,kill_zone,entry_time,exit_time,entry_price,exit_price,sl_price,tp1_price,pnl_pips,exit_reason,partial_taken
EURUSD,FVG_CONTINUATION,BUY,,2025-05-05 06:30:00+00:00,2025-05-05 08:15:00+00:00,1.13289,1.1345,1.12994558,,16.100000000001113,GIVEBACK_GUARD,False
EURUSD,FVG_CONTINUATION,SELL,,2025-05-08 15:00:00+00:00,2025-05-08 18:00:00+00:00,1.13071,1.12818,1.13393334,,25.300000000001432,GIVEBACK_GUARD,False
EURUSD,FVG_CONTINUATION,SELL,,2025-05-12 06:00:00+00:00,2025-05-12 10:25:00+00:00,1.12296,1.1136377999999996,1.11457,,59.662080000002504,TP_HIT,True
EURUSD,FVG_CONTINUATION,SELL,,2025-05-12 14:15:00+00:00,2025-05-12 16:20:00+00:00,1.10973,1.1125707,1.1125707,,-28.406999999999183,SL_HIT,False
EURUSD,CONTINUATION_OB,SELL,,2025-05-12 16:20:00+00:00,2025-05-12 18:55:00+00:00,1.11223,1.11041,1.11611778,,18.20000000000155,GIVEBACK_GUARD,False
EURUSD,FVG_CONTINUATION,BUY,,2025-05-28 15:00:00+00:00,2025-05-28 15:10:00+00:00,1.13189,1.13124,1.13124,,-6.500000000000394,SL_HIT,False
EURUSD,FVG_CONTINUATION,BUY,,2025-06-05 14:15:00+00:00,2025-06-05 15:45:00+00:00,1.14214,1.14296,1.14344681,,18.96172000000007,GIVEBACK_GUARD,True
EURUSD,FVG_CONTINUATION,BUY,,2025-06-05 16:45:00+00:00,2025-06-05 18:40:00+00:00,1.14796,1.14393754,1.14393754,,-40.224600000000606,SL_HIT,False
EURUSD,FVG_CONTINUATION,SELL,,2025-06-10 07:00:00+00:00,2025-06-10 10:10:00+00:00,1.14002,1.1377,1.14275094,,23.200000000000998,GIVEBACK_GUARD,False
EURUSD,FVG_CONTINUATION,BUY,,2025-06-11 16:15:00+00:00,2025-06-11 17:45:00+00:00,1.1458,1.14793,1.14145252,,21.299999999999653,GIVEBACK_GUARD,False
EURUSD,FVG_CONTINUATION,SELL,,2025-06-16 08:15:00+00:00,2025-06-16 10:20:00+00:00,1.15548,1.1581316400000001,1.1581316400000001,,-26.51640000000066,SL_HIT,False
EURUSD,FVG_CONTINUATION,SELL,,2025-06-19 06:15:00+00:00,2025-06-19 14:30:00+00:00,1.14596,1.14847236,1.14847236,,-25.123599999998802,SL_HIT,False
EURUSD,FVG_CONTINUATION,BUY,,2025-06-26 13:30:00+00:00,2025-06-26 19:40:00+00:00,1.17146,1.17366,1.16878774,,21.999999999999797,GIVEBACK_GUARD,False
EURUSD,FVG_CONTINUATION,BUY,,2025-06-27 07:30:00+00:00,2025-06-27 10:15:00+00:00,1.16888,1.17149,1.17127,,28.358759999998817,GIVEBACK_GUARD,True
EURUSD,CONTINUATION_OB,BUY,,2025-06-27 16:15:00+00:00,2025-06-30 10:00:00+00:00,1.17228,1.17332,1.16864802,,10.399999999999299,GIVEBACK_GUARD,False
EURUSD,FVG_CONTINUATION,BUY,,2025-07-01 13:45:00+00:00,2025-07-01 17:35:00+00:00,1.18105,1.17815896,1.17815896,,-28.91039999999956,SL_HIT,False
EURUSD,FVG_CONTINUATION,SELL,,2025-07-03 16:15:00+00:00,2025-07-03 19:50:00+00:00,1.17635,1.17459,1.18048626,,17.599999999999838,GIVEBACK_GUARD,False
EURUSD,FVG_CONTINUATION,SELL,,2025-07-09 07:45:00+00:00,2025-07-09 15:00:00+00:00,1.17115,1.16951,1.1741436,,16.399999999998638,GIVEBACK_GUARD,False
EURUSD,FVG_CONTINUATION,SELL,,2025-07-11 06:15:00+00:00,2025-07-11 16:40:00+00:00,1.1681,1.1711877,1.1711877,,-30.877000000000265,SL_HIT,False
EURUSD,FVG_CONTINUATION,SELL,,2025-07-15 07:00:00+00:00,2025-07-15 16:55:00+00:00,1.1677,1.16421,1.16621166,,31.820079999999695,GIVEBACK_GUARD,True
EURUSD,FVG_CONTINUATION,SELL,,2025-07-17 13:30:00+00:00,2025-07-18 04:45:00+00:00,1.15855,1.1630214,1.1630214,,-44.71400000000125,SL_HIT,False
EURUSD,FVG_CONTINUATION,BUY,,2025-07-22 15:00:00+00:00,2025-07-22 18:00:00+00:00,1.16943,1.17165,1.1707641,,24.8892000000005,GIVEBACK_GUARD,True
EURUSD,CONTINUATION_OB,SELL,,2025-07-29 13:30:00+00:00,2025-07-29 14:20:00+00:00,1.15776,1.15644,1.1607669,,13.199999999999878,GIVEBACK_GUARD,False
EURUSD,FVG_CONTINUATION,SELL,,2025-07-31 17:00:00+00:00,2025-07-31 17:50:00+00:00,1.14211,1.1446848,1.1446848,,-25.748000000000992,SL_HIT,False
EURUSD,FVG_CONTINUATION,BUY,,2025-08-04 15:00:00+00:00,2025-08-04 15:35:00+00:00,1.15637,1.15808,1.15216106,,17.100000000001003,GIVEBACK_GUARD,False
EURUSD,FVG_CONTINUATION,BUY,,2025-08-04 15:45:00+00:00,2025-08-05 08:35:00+00:00,1.15743,1.1544963799999999,1.1544963799999999,,-29.33620000000081,SL_HIT,False
EURUSD,FVG_CONTINUATION,BUY,,2025-08-06 16:30:00+00:00,2025-08-06 18:20:00+00:00,1.16218,1.16369,1.1585881800000002,,15.099999999999003,GIVEBACK_GUARD,False
EURUSD,FVG_CONTINUATION,BUY,,2025-08-13 15:30:00+00:00,2025-08-13 17:35:00+00:00,1.17043,1.17194,1.16727078,,15.099999999999003,GIVEBACK_GUARD,False
EURUSD,FVG_CONTINUATION,SELL,,2025-08-19 06:00:00+00:00,2025-08-19 06:25:00+00:00,1.1651,1.16561,1.16561,,-5.1000000000001044,SL_HIT,False
EURUSD,FVG_CONTINUATION,SELL,,2025-08-25 06:00:00+00:00,2025-08-25 13:30:00+00:00,1.17036,1.16877,1.1730113400000002,,15.899999999999803,GIVEBACK_GUARD,False
EURUSD,FVG_CONTINUATION,BUY,,2025-08-29 14:15:00+00:00,2025-08-29 17:40:00+00:00,1.16622,1.16944,1.16780039,,31.84468000000118,GIVEBACK_GUARD,True
EURUSD,FVG_CONTINUATION,BUY,,2025-09-05 06:00:00+00:00,2025-09-05 11:20:00+00:00,1.1668,1.16815,1.16403726,,13.499999999999623,GIVEBACK_GUARD,False
EURUSD,FVG_CONTINUATION,BUY,,2025-09-08 06:00:00+00:00,2025-09-08 10:45:00+00:00,1.17132,1.17281,1.1678496200000001,,14.899999999999913,GIVEBACK_GUARD,False
EURUSD,FVG_CONTINUATION,BUY,,2025-09-08 17:00:00+00:00,2025-09-08 22:05:00+00:00,1.17446,1.17605,1.1717019,,15.899999999999803,GIVEBACK_GUARD,False
EURUSD,FVG_CONTINUATION,BUY,,2025-09-16 15:00:00+00:00,2025-09-16 16:30:00+00:00,1.1802,1.18196,1.17725078,,17.599999999999838,GIVEBACK_GUARD,False
EURUSD,FVG_CONTINUATION,SELL,,2025-09-30 07:30:00+00:00,2025-09-30 11:05:00+00:00,1.17233,1.1748951,1.1748951,,-25.65099999999987,SL_HIT,False
EURUSD,FVG_CONTINUATION,BUY,,2025-10-01 08:45:00+00:00,2025-10-01 09:45:00+00:00,1.17513,1.17698,1.17244042,,18.499999999999073,GIVEBACK_GUARD,False
EURUSD,FVG_CONTINUATION,BUY,,2025-10-01 17:00:00+00:00,2025-10-02 12:20:00+00:00,1.17406,1.17562,1.1711031,,15.600000000000058,GIVEBACK_GUARD,False
EURUSD,FVG_CONTINUATION,SELL,,2025-10-14 06:30:00+00:00,2025-10-14 10:20:00+00:00,1.15789,1.15688,1.16045628,,10.100000000001774,GIVEBACK_GUARD,False
EURUSD,FVG_CONTINUATION,BUY,,2025-10-24 16:45:00+00:00,2025-10-27 03:20:00+00:00,1.16257,1.16428,1.15914706,,17.099999999998783,GIVEBACK_GUARD,False
EURUSD,FVG_CONTINUATION,BUY,,2025-10-29 14:30:00+00:00,2025-10-29 17:05:00+00:00,1.16312,1.16485,1.1606141200000002,,17.300000000000093,GIVEBACK_GUARD,False
EURUSD,FVG_CONTINUATION,BUY,,2025-10-30 07:15:00+00:00,2025-10-30 13:55:00+00:00,1.16242,1.15964606,1.15964606,,-27.739399999999748,SL_HIT,False
EURUSD,FVG_CONTINUATION,SELL,,2025-10-30 15:15:00+00:00,2025-10-31 15:10:00+00:00,1.15686,1.15538,1.15985508,,14.799999999999258,GIVEBACK_GUARD,False
EURUSD,FVG_CONTINUATION,SELL,,2025-11-03 14:15:00+00:00,2025-11-04 03:10:00+00:00,1.1518,1.15041,1.15467474,,13.900000000000023,GIVEBACK_GUARD,False
EURUSD,FVG_CONTINUATION,SELL,,2025-11-04 06:15:00+00:00,2025-11-04 14:05:00+00:00,1.15104,1.14892,1.1540635199999998,,21.200000000001218,GIVEBACK_GUARD,False
EURUSD,FVG_CONTINUATION,BUY,,2025-11-11 13:30:00+00:00,2025-11-11 15:35:00+00:00,1.15696,1.15953,1.15826666,,25.959920000000025,GIVEBACK_GUARD,True
EURUSD,FVG_CONTINUATION,BUY,,2025-11-13 13:45:00+00:00,2025-11-13 15:00:00+00:00,1.16053,1.16197,1.15799936,,14.399999999998858,GIVEBACK_GUARD,False
EURUSD,FVG_CONTINUATION,BUY,,2025-11-18 06:45:00+00:00,2025-11-19 11:35:00+00:00,1.15986,1.1568217200000002,1.1568217200000002,,-30.382799999997268,SL_HIT,False
EURUSD,FVG_CONTINUATION,SELL,,2025-11-19 15:00:00+00:00,2025-11-19 16:20:00+00:00,1.15842,1.15593,1.1621496599999999,,24.900000000001032,GIVEBACK_GUARD,False
EURUSD,FVG_CONTINUATION,SELL,,2025-11-27 13:30:00+00:00,2025-11-28 12:10:00+00:00,1.15819,1.15671,1.1612178,,14.800000000001479,GIVEBACK_GUARD,False
EURUSD,FVG_CONTINUATION,BUY,,2025-12-02 08:00:00+00:00,2025-12-02 22:10:00+00:00,1.16062,1.16224,1.15769996,,16.199999999999548,GIVEBACK_GUARD,False
EURUSD,FVG_CONTINUATION,BUY,,2025-12-09 06:00:00+00:00,2025-12-09 17:05:00+00:00,1.16442,1.1618217,1.1618217,,-25.983000000000533,SL_HIT,False
EURUSD,FVG_CONTINUATION,SELL,,2025-12-10 07:45:00+00:00,2025-12-10 10:40:00+00:00,1.16288,1.1655965400000001,1.1655965400000001,,-27.165400000002116,SL_HIT,False
EURUSD,FVG_CONTINUATION,BUY,,2025-12-26 16:30:00+00:00,2025-12-29 07:10:00+00:00,1.17847,1.1757937,1.1757937,,-26.762999999998538,SL_HIT,False
EURUSD,FVG_CONTINUATION,SELL,,2026-01-05 06:30:00+00:00,2026-01-05 15:10:00+00:00,1.16779,1.16643,1.1704863,,13.600000000000279,GIVEBACK_GUARD,False
EURUSD,FVG_CONTINUATION,SELL,,2026-01-05 15:45:00+00:00,2026-01-05 17:50:00+00:00,1.16735,1.16994522,1.16994522,,-25.95219999999898,SL_HIT,False
EURUSD,FVG_CONTINUATION,SELL,,2026-01-19 13:45:00+00:00,2026-01-20 05:30:00+00:00,1.16269,1.16551638,1.16551638,,-28.263799999999062,SL_HIT,False
EURUSD,FVG_CONTINUATION,SELL,,2026-01-21 08:30:00+00:00,2026-01-21 10:35:00+00:00,1.17216,1.17056,1.17483498,,16.00000000000046,GIVEBACK_GUARD,False
EURUSD,FVG_CONTINUATION,SELL,,2026-01-21 14:15:00+00:00,2026-01-21 14:30:00+00:00,1.17198,1.17276,1.17276,,-7.800000000000029,SL_HIT,False
EURUSD,FVG_CONTINUATION,BUY,,2026-01-26 08:00:00+00:00,2026-01-26 17:00:00+00:00,1.18514,1.18725,1.18055416,,21.099999999998342,GIVEBACK_GUARD,False
EURUSD,FVG_CONTINUATION,BUY,,2026-02-02 16:45:00+00:00,2026-02-02 20:05:00+00:00,1.18197,1.1789374,1.1789374,,-30.32600000000052,SL_HIT,False
EURUSD,FVG_CONTINUATION,SELL,,2026-02-03 15:00:00+00:00,2026-02-03 16:15:00+00:00,1.1804,1.17853,1.1791945499999998,,21.945399999999893,GIVEBACK_GUARD,True
EURUSD,FVG_CONTINUATION,SELL,,2026-02-12 15:45:00+00:00,2026-02-12 18:30:00+00:00,1.1884,1.18685,1.19199924,,15.499999999999403,GIVEBACK_GUARD,False
EURUSD,FVG_CONTINUATION,SELL,,2026-02-26 08:00:00+00:00,2026-02-26 09:15:00+00:00,1.18168,1.18153,1.18134,,4.680000000000462,GIVEBACK_GUARD,True
