symbol,entry_time,exit_time,direction,setup,killzone,pnl_pips,rr_achieved,usd_pnl,exit_reason,entry_price,sl_price,tp_price,partial_taken,trail_count
AUDUSD,2025-06-06T16:15:00+00:00,2025-06-09T10:10:00+00:00,SELL,CHOCH,LONDON_CLOSE,-36.91,-1.0,-50.0,SL_HIT,0.64817,0.6518611200000001,0.6389421999999999,False,0
AUDUSD,2025-06-10T14:00:00+00:00,2025-06-11T15:40:00+00:00,BUY,CHOCH,NY_OPEN,19.0,0.4682,23.41,GIVEBACK_GUARD,0.65163,0.6475722599999999,0.6617743500000004,False,0
AUDUSD,2025-06-11T16:00:00+00:00,2025-06-12T04:40:00+00:00,BUY,CHOCH,NY_OPEN,-37.4,-1.0,-50.0,SL_HIT,0.65238,0.6486401199999999,0.6617297,False,0
AUDUSD,2025-06-13T13:30:00+00:00,2025-06-13T18:20:00+00:00,SELL,CHOCH,NY_OPEN,-41.29,-1.0,-50.0,SL_HIT,0.64669,0.65081904,0.6363673999999999,False,0
AUDUSD,2025-06-20T16:30:00+00:00,2025-06-20T17:35:00+00:00,SELL,CHOCH,LONDON_CLOSE,16.7,0.5924,29.62,GIVEBACK_GUARD,0.64792,0.65073888,0.6408728000000001,False,0
AUDUSD,2025-06-23T17:00:00+00:00,2025-06-23T17:15:00+00:00,BUY,CHOCH,LONDON_CLOSE,8.9,0.6096,30.48,GIVEBACK_GUARD,0.6414,0.6399400000000001,0.6587807499999998,False,0
AUDUSD,2025-06-24T16:30:00+00:00,2025-06-24T16:45:00+00:00,SELL,CHOCH,LONDON_CLOSE,4.8,1.6,80.0,TRAILED_SL,0.64927,0.64897,0.63823765,True,0
AUDUSD,2025-07-03T16:30:00+00:00,2025-07-07T05:30:00+00:00,BUY,CHOCH,LONDON_CLOSE,-50.27,-1.0,-50.0,SL_HIT,0.65732,0.6522928,0.669888,False,0
AUDUSD,2025-07-08T15:00:00+00:00,2025-07-08T16:40:00+00:00,SELL,CHOCH,NY_OPEN,12.9,0.4982,24.91,GIVEBACK_GUARD,0.65338,0.65596932,0.6469067,False,0
AUDUSD,2025-07-15T16:45:00+00:00,2025-07-15T17:55:00+00:00,SELL,CHOCH,LONDON_CLOSE,23.6,0.5136,25.68,GIVEBACK_GUARD,0.65417,0.6587649,0.6426827500000001,False,0
AUDUSD,2025-08-01T15:30:00+00:00,2025-08-07T04:50:00+00:00,BUY,CHOCH,NY_OPEN,35.3,0.504,25.2,GIVEBACK_GUARD,0.64751,0.64050642,0.6650189500000001,False,0
AUDUSD,2025-08-12T16:30:00+00:00,2025-08-12T18:30:00+00:00,BUY,CHOCH,LONDON_CLOSE,19.1,0.4498,22.49,GIVEBACK_GUARD,0.65102,0.64677386,0.6616353500000001,False,0
AUDUSD,2025-08-13T15:30:00+00:00,2025-08-14T04:50:00+00:00,SELL,CHOCH,NY_OPEN,-23.51,-1.0,-50.0,SL_HIT,0.65433,0.65668074,0.6484531499999999,False,0
AUDUSD,2025-08-20T15:00:00+00:00,2025-08-22T17:20:00+00:00,BUY,CHOCH,NY_OPEN,32.55,2.4613,123.07,GIVEBACK_GUARD,0.64379,0.64511243,0.6504021500000001,True,0
AUDUSD,2025-09-09T15:15:00+00:00,2025-09-09T21:00:00+00:00,SELL,CHOCH,NY_OPEN,16.0,0.5122,25.61,GIVEBACK_GUARD,0.66007,0.66319374,0.6522606500000002,False,0
AUDUSD,2025-09-11T15:45:00+00:00,2025-09-11T17:25:00+00:00,BUY,CHOCH,NY_OPEN,24.3,0.6498,32.49,GIVEBACK_GUARD,0.66216,0.65842052,0.6715087,False,0
AUDUSD,2025-09-17T13:30:00+00:00,2025-09-17T14:25:00+00:00,BUY,CHOCH,NY_OPEN,2.5,0.4902,24.51,GIVEBACK_GUARD,0.66709,0.6665800000000001,0.6723275500000001,False,0
AUDUSD,2025-09-22T16:45:00+00:00,2025-09-23T16:00:00+00:00,SELL,CHOCH,LONDON_CLOSE,-24.7,-1.0,-50.0,SL_HIT,0.65869,0.66115968,0.6525158,False,0
AUDUSD,2025-09-23T16:30:00+00:00,2025-09-24T04:20:00+00:00,SELL,CHOCH,LONDON_CLOSE,10.0,0.4344,21.72,GIVEBACK_GUARD,0.66005,0.66235206,0.6542948500000001,False,0
AUDUSD,2025-09-25T13:45:00+00:00,2025-09-25T15:55:00+00:00,SELL,CHOCH,NY_OPEN,27.88,2.0804,104.02,GIVEBACK_GUARD,0.6589,0.6575597400000001,0.6521987000000001,True,0
AUDUSD,2025-09-26T16:15:00+00:00,2025-09-26T19:30:00+00:00,SELL,CHOCH,LONDON_CLOSE,-14.27,-1.0,-50.0,SL_HIT,0.65336,0.6547869599999999,0.6497926000000004,False,0
AUDUSD,2025-10-06T13:30:00+00:00,2025-10-08T04:10:00+00:00,SELL,CHOCH,NY_OPEN,17.5,0.4613,23.07,GIVEBACK_GUARD,0.6592,0.66299334,0.64971665,False,0
AUDUSD,2025-10-17T13:30:00+00:00,2025-10-17T14:15:00+00:00,BUY,CHOCH,NY_OPEN,25.2,0.7102,35.51,GIVEBACK_GUARD,0.64649,0.6429415399999999,0.6553611500000003,False,0
AUDUSD,2025-10-22T13:30:00+00:00,2025-10-22T14:45:00+00:00,SELL,CHOCH,NY_OPEN,9.3,0.5441,27.21,GIVEBACK_GUARD,0.64915,0.65085912,0.6448772,False,0
