time,open,high,low,close,tick_volume
2025-01-01 00:00:00,0.61768,0.61768,0.61768,0.61768,1
2025-01-02 00:00:00,0.61853,0.61874,0.61717,0.6187,634
2025-01-02 01:00:00,0.61869,0.6194,0.61825,0.61931,982
2025-01-02 02:00:00,0.61931,0.62026,0.61879,0.62,1221
2025-01-02 03:00:00,0.62,0.62153,0.61981,0.62112,1930
2025-01-02 04:00:00,0.62112,0.62222,0.62096,0.62222,1587
2025-01-02 05:00:00,0.62222,0.62223,0.62133,0.62151,1023
2025-01-02 06:00:00,0.62151,0.62191,0.62139,0.62166,868
2025-01-02 07:00:00,0.62166,0.6218,0.62116,0.62161,1038
2025-01-02 08:00:00,0.62161,0.62162,0.62101,0.62134,1069
2025-01-02 09:00:00,0.62138,0.62163,0.62034,0.62042,1536
2025-01-02 10:00:00,0.62048,0.62132,0.62005,0.62126,1866
2025-01-02 11:00:00,0.62127,0.62195,0.62099,0.62172,1593
2025-01-02 12:00:00,0.62173,0.622,0.62078,0.62087,1849
2025-01-02 13:00:00,0.62086,0.62168,0.62076,0.6215,1581
2025-01-02 14:00:00,0.62151,0.62165,0.62063,0.62083,1619
2025-01-02 15:00:00,0.62083,0.62161,0.62011,0.6215,2342
2025-01-02 16:00:00,0.62149,0.62204,0.62105,0.62124,2704
2025-01-02 17:00:00,0.62119,0.62164,0.62048,0.62089,3249
2025-01-02 18:00:00,0.6209,0.62104,0.61961,0.6206,3283
2025-01-02 19:00:00,0.62059,0.62126,0.61979,0.62013,2824
2025-01-02 20:00:00,0.62015,0.62026,0.61917,0.61961,2215
2025-01-02 21:00:00,0.61963,0.62003,0.61922,0.61929,1820
2025-01-02 22:00:00,0.6193,0.62054,0.61928,0.62023,1506
2025-01-02 23:00:00,0.62023,0.62041,0.6198,0.61987,648
2025-01-03 00:00:00,0.61977,0.6207,0.61913,0.62015,489
2025-01-03 01:00:00,0.62013,0.62031,0.61996,0.62005,495
2025-01-03 02:00:00,0.62006,0.62167,0.62003,0.62162,1039
2025-01-03 03:00:00,0.62162,0.62168,0.62065,0.62113,1533
2025-01-03 04:00:00,0.62113,0.6217,0.62101,0.62123,1390
2025-01-03 05:00:00,0.62123,0.62145,0.62092,0.62116,995
2025-01-03 06:00:00,0.62115,0.62154,0.62083,0.62151,771
2025-01-03 07:00:00,0.62154,0.62207,0.62142,0.62159,1120
2025-01-03 08:00:00,0.62159,0.62206,0.62149,0.62175,989
2025-01-03 09:00:00,0.62174,0.62195,0.62019,0.62113,2181
2025-01-03 10:00:00,0.62114,0.62155,0.6204,0.62074,1773
2025-01-03 11:00:00,0.62075,0.62206,0.62075,0.6213,1631
2025-01-03 12:00:00,0.62128,0.62163,0.62116,0.62151,1287
2025-01-03 13:00:00,0.62152,0.62247,0.62148,0.62214,1323
2025-01-03 14:00:00,0.62214,0.62221,0.62163,0.62199,1354
2025-01-03 15:00:00,0.622,0.62228,0.62152,0.62163,1659
2025-01-03 16:00:00,0.62164,0.62197,0.62123,0.62169,2178
2025-01-03 17:00:00,0.62113,0.62159,0.61976,0.62047,3198
2025-01-03 18:00:00,0.62045,0.62096,0.62019,0.62075,2098
2025-01-03 19:00:00,0.62076,0.62181,0.62074,0.62106,1814
2025-01-03 20:00:00,0.62105,0.62173,0.62082,0.62129,1447
2025-01-03 21:00:00,0.62127,0.62204,0.62115,0.62159,1399
2025-01-03 22:00:00,0.62158,0.62207,0.62145,0.62172,1327
2025-01-03 23:00:00,0.6217,0.62191,0.62122,0.62137,655
2025-01-06 00:00:00,0.62092,0.62122,0.62034,0.62083,476
2025-01-06 01:00:00,0.62074,0.62243,0.62071,0.62202,881
2025-01-06 02:00:00,0.62202,0.62326,0.62184,0.62309,1408
2025-01-06 03:00:00,0.6231,0.62394,0.6224,0.62268,1882
2025-01-06 04:00:00,0.62269,0.62331,0.62243,0.62299,1591
2025-01-06 05:00:00,0.62298,0.6231,0.62187,0.62224,1201
2025-01-06 06:00:00,0.62224,0.62246,0.62191,0.62222,787
2025-01-06 07:00:00,0.62222,0.62305,0.62212,0.62288,1002
2025-01-06 08:00:00,0.62288,0.62329,0.62239,0.62303,1072
2025-01-06 09:00:00,0.62306,0.62358,0.62284,0.62301,1317
2025-01-06 10:00:00,0.62302,0.62507,0.62286,0.62501,1824
2025-01-06 11:00:00,0.62502,0.62521,0.62432,0.6245,1934
2025-01-06 12:00:00,0.6245,0.62454,0.62392,0.62395,1440
2025-01-06 13:00:00,0.62392,0.62876,0.62341,0.62851,3789
2025-01-06 14:00:00,0.62851,0.62892,0.62736,0.62878,2498
2025-01-06 15:00:00,0.62879,0.63017,0.62855,0.62895,2938
2025-01-06 16:00:00,0.62895,0.62952,0.62463,0.62644,3944
2025-01-06 17:00:00,0.62649,0.62685,0.62419,0.62456,3738
2025-01-06 18:00:00,0.62461,0.62522,0.62396,0.62488,2399
2025-01-06 19:00:00,0.62488,0.62489,0.6236,0.62412,1649
2025-01-06 20:00:00,0.62412,0.62435,0.62355,0.62359,1844
2025-01-06 21:00:00,0.62359,0.62427,0.6234,0.62412,1459
2025-01-06 22:00:00,0.62411,0.62434,0.62397,0.62427,1251
2025-01-06 23:00:00,0.62428,0.62468,0.62403,0.62412,539
2025-01-07 00:00:00,0.62441,0.62445,0.62348,0.62419,258
2025-01-07 01:00:00,0.624,0.62429,0.62371,0.62377,792
2025-01-07 02:00:00,0.62382,0.62504,0.6237,0.62497,1295
2025-01-07 03:00:00,0.62494,0.62535,0.62416,0.62499,1729
2025-01-07 04:00:00,0.62497,0.62516,0.62496,0.62502,83
2025-01-07 07:00:00,0.62573,0.62685,0.62573,0.62675,1235
2025-01-07 08:00:00,0.62674,0.62693,0.62633,0.62641,1294
2025-01-07 09:00:00,0.62637,0.62748,0.62634,0.62748,1840
2025-01-07 10:00:00,0.62755,0.62824,0.62722,0.62817,1829
2025-01-07 11:00:00,0.62819,0.62842,0.62808,0.62834,103
2025-01-07 12:00:00,0.62836,0.62877,0.62807,0.62847,1388
2025-01-07 13:00:00,0.62846,0.62851,0.62737,0.62762,1223
2025-01-07 14:00:00,0.62762,0.62795,0.62715,0.62747,1510
2025-01-07 15:00:00,0.62746,0.62839,0.62714,0.62714,1728
2025-01-07 16:00:00,0.62714,0.62714,0.62621,0.62649,2026
2025-01-07 17:00:00,0.62601,0.62632,0.62393,0.62471,3844
2025-01-07 18:00:00,0.62472,0.62493,0.62369,0.6243,3059
2025-01-07 19:00:00,0.62429,0.62514,0.62403,0.62447,2608
2025-01-07 20:00:00,0.62445,0.62469,0.62337,0.62378,1891
2025-01-07 21:00:00,0.62378,0.62417,0.6236,0.62391,1454
2025-01-07 22:00:00,0.62391,0.62395,0.62276,0.62308,1450
2025-01-07 23:00:00,0.62309,0.62324,0.62256,0.62263,430
2025-01-08 00:00:00,0.6224,0.6232,0.6224,0.62313,302
2025-01-08 01:00:00,0.62311,0.62346,0.62288,0.62338,677
2025-01-08 02:00:00,0.62337,0.62417,0.62209,0.62229,1635
2025-01-08 03:00:00,0.62231,0.62241,0.62117,0.62224,1707
2025-01-08 04:00:00,0.62224,0.62298,0.62208,0.62284,1267
2025-01-08 05:00:00,0.62284,0.6234,0.62273,0.62318,921
2025-01-08 06:00:00,0.62317,0.6235,0.62264,0.62285,805
2025-01-08 07:00:00,0.62285,0.62329,0.62254,0.62323,1074
2025-01-08 08:00:00,0.62323,0.62356,0.62294,0.62323,1233
2025-01-08 09:00:00,0.62323,0.62324,0.62222,0.62261,1680
2025-01-08 10:00:00,0.62263,0.62315,0.62159,0.62168,2076
2025-01-08 11:00:00,0.62167,0.62249,0.62162,0.62203,1682
2025-01-08 12:00:00,0.62204,0.62213,0.62099,0.62133,1407
2025-01-08 13:00:00,0.62131,0.62149,0.61896,0.62002,2697
2025-01-08 14:00:00,0.62001,0.62039,0.61871,0.61913,2440
2025-01-08 15:00:00,0.61912,0.62036,0.61912,0.62035,3223
2025-01-08 16:00:00,0.62036,0.62089,0.61968,0.61985,3068
2025-01-08 17:00:00,0.61981,0.62133,0.61981,0.62081,3184
2025-01-08 18:00:00,0.62081,0.62164,0.62034,0.62153,2497
